alex排名	域名
409653	nicennaughty.co.uk@ns.mainnameserver.com
409671	neboscreb.com.ua@netname.com.ua
409672	maxine.ro@ns4253.ukvpshosting.com
409677	opf.com.my@dns7.serverfreak.biz
409688	dsl-tarifrechner.eu@ns1.wix.com
409747	londonfilmandcomiccon.com@ns2.mainnameserver.com
409755	samsung-italia.com@ns2.sedoparking.com
409756	sylhetbarta.com@bd2.ethii.com
409763	adv-server.net@ns2.adv-server.net
409786	faverion.cz@ns03.dns-online.info
409794	escuelaing.edu.co@zafiro.escuelaing.edu.co
409800	2crim.com@ns1.h41.hvosting.ua
409820	netmamy.ru@ns1.best-trend.ru
409830	realmadrid.ge@ns2.webhosting.ge
409834	saiwebtel.co.in@ns2.saiwebtel.in
409840	deleukstetaartenshop.nl@ns1.manware.nl
409854	poparimsya.com@ns2.poparimsya.com
409860	haust.edu.cn@dns.haust.edu.cn
409868	ironzen.org@ns1.feagcy.com
409869	tradingproduct.com@ns2.waiza.net
409870	aroma-housewares.com@dns1.commentum.com
409878	tx-scw.com@ns4.01isp.net
409883	youngamateurs.ws@NS2.ZORV.COM
409892	kgs.ru@ns2.host-24.ru
409893	asianislanders.com@ns3.servers.adulteuhost.net
409895	combateadengue.com.br@ns1.insightsnaweb.com.br
409897	4taxi.ru@ns1.blondie.ru
409899	chatnazbaran.ir@ns1.rockvps.net
409914	wadooka.com@ns1.wadooka.com
409915	sugamo.co.jp@ns6.at-link.ad.jp
409919	comcasttix.com@ns2a.dbsintl.net
409921	tubestv.com@tubestv.com
409927	comparex-group.com@ns3.comparex-group.com
409928	nihongo-online.jp@ns1.xserver.jp
409931	kurikulum.az@ns2.azedunet.com
409934	familyscandal.com@NS2.ZORV.com
409951	skbcases.com@ns1.casestreetusa.com
409955	digitaltvinfo.gr@ns1.jlhosting.net
409956	ebisu-muscats.com@ns2.dmm.com
409986	creditwiki.ru@ns4.morizo.ru
409992	carryonsurfing.co.uk@ns.heartinternet.co.uk
409997	sudannewsnet.net@dns2.midphase.com
410000	deficienteonline.com.br@dns4.deficienteonline.com.br
410013	transamgrafx.com@ns1.ipslink.com
410016	fesurv.br@ns1.fesurv.br
410021	carepathways.com@ns2.hostek.com
410038	womenachievingwealth.com@ns2.jmgnetworth.com
410039	cna-qatar.com@dns1.cna-qatar.edu.qa
410045	forumson.org@ns44.kebirhost.com
410046	filmwar.net@ns2.webtaras.com
410050	infecto.edu.uy@seciu.edu.uy
410054	naranca.com@dns2.prohostingdns.com
410060	netprofile.com.pl@ns2.prothost.com
410064	mob.az@ns2.razumit.ru
410081	southparkreszek.hu@ns2.mediacenter.hu
410085	noigeek.com@ns2.netsons.com
410104	ibookmark.org@dns2.anhosting.com
410125	mytimesquare.com@ns.itxdesign.com
410130	sthu.cn@ns.dns.net.cn
410136	kollekcija.com@ns1.revolution.online-ua.org
410153	iesacademy.com@ns.r4h.com
410154	sport-tec.de@dns1.pns.de
410164	starcraft.org@ns10.orgnetwork.com
410171	meghrigsupplies.com@DNS1.SITERIGHTNOW.NET
410182	tunemybass.com@ns1.leadingtonemedia.com
410193	a2webhosting.com@kitt.a2hosting.com
410206	abnormalextreme.com@NS2.ZORV.com
410210	youbibidev.com@ns2.sedoparking.com
410211	perez.ly@ph1.pressflex.hu
410238	ufomoviez.com@ns2.net4india.com
410249	hardcoreorgyfantasy.com@dns5.tncservers.net
410256	d71.org@ns.mainnameserver.com
410265	totalcml.net@ns.nexylan.net
410274	myzonemoves.com@ns.mainnameserver.com
410277	infopages4u.com@ns2.net4india.com
410299	acmilan-bg.com@ns4.gotobg.net
410306	3devilmonsters.com@ns1.3devilmonsters.com
410307	cocoadevcentral.com@ns.zfootball.com
410337	pornosfilme.eu@loft8007.serverloft.eu
410344	awf.katowice.pl@root.rtr-dns.awf.katowice.pl
410348	fitnessargentina.org@ns1.belezajovem.com
410383	vangelodelgiorno.org@ns2.xname.org
410392	lekar.kz@ns1.smarthost.kz
410410	xemtinhduc.com@ns4.zoneedit.com
410417	transform.to@ns.integral.org
410436	3yz.net@ns1.sedoparking.com
410453	navarrasport.com@ns211936.ovh.net
410471	fullthrottlefatloss.com@ns1.rackco.net
410472	viewsline.com@ns1.adsinmedia.biz
410487	oie.go.th@narai.oie.go.th
410488	juegosdezuma.org@ns2.juegosdezuma.org
410492	jchosting.pl@ns2.jchost01.pl
410495	gosmonitor.ru@ns2.gosmonitor.ru
410505	cash2you.se@ns5.zoneedit.com
410509	notodo.com@ns11.quickdev.es
410520	idgrosir.com@nss1.rumahweb.com
410528	konin.edu.pl@ns1.lm.pl
410543	nezam-khz.com@ns8.shinahost.com
410547	smashingmovies.com@ns2.voodoo.com
410550	runmarkt.de@ns2.hostmasterei.net
410552	medkarta.ru@ns2.hosting2.dashost.com
410558	art-it.asia@ns2.kansai-bb.com
410564	hit.web.tr@ns2.ucuzhosting.net
410567	caraldo.net@ns2.xserver.jp
410579	laptoplunches.com@ns7.zoneedit.com
410585	viralurls.com@ns2.add2itdns.com
410590	spoki.lv@ns2.tvnet.lv
410603	niska-emerytura.pl@dns11.linuxpl.com
410605	apetisant.ro@ns1.3xmedia.ro
410609	imaginationstationtoledo.org@dns2.midphase.com
410620	gmedia.hu@ns2.mediacenter.hu
410630	vagonchik.com@ns1.sioru.com
410672	allury.ru@ns1.dnsexit.com
410677	gay-boy-tube.com@ns1.trafficns.com
410682	bluebuddhaboutique.com@ns4.cynico.net
410688	earthdomain.jp@www.bxn.ne.jp
410690	spbpine.ru@ns3.majordomo.ru
410737	bbogd.com@ns1.rageclick.com
410774	kamalan.com.tw@ns2.hinetserver.com
410781	heemskerk.org@nsauth1.bit.nl
410786	dark-mt2.org@ns6.zoneedit.co.uk
410818	imprez.info@ns4.xserver.jp
410841	amateurporntubedivas.com@dns6.tncservers.net
410853	arlawfirm.com@ns2.mh-sites.com
410857	d-index.ru@ns2.majordomo.ru
410858	thespacereview.com@ns1.secure.net
410860	iran-iran.ir@ns2.iran-iran.ir
410863	korektor.net@ds2.rac.pl
410888	audiusanews.com@ns3.iconicweb.com
410902	compraventapaginasweb.com@ns2.ispnoc.net
410916	aboutnetapp.ru@ns14.ruweb.net
410917	infokr.com.ua@ns2.1gb.ua
410933	rusgeisha.com@ns2.rusgeisha.com
410936	nextspace.us@ns2.scratchspace.com
410939	iccrc-crcic.ca@ns1.codewire.com
410940	freereports.net@ns1.onlinefiles.com
410944	szcec.com@ns.chtf.com
410956	xjwx.com@ns1.edong.com
410981	thai-keyboard.com@ns1.siamhosting.com
410985	otoparcasepeti.com@ns2.bilgihost.com
410988	casemass.com@ns1.lnwshop.com
410996	genialchat.de@ns2.2-host.de
410998	no1-reviewer.com@ns2.xserver.jp
411001	osaka-sandai.ac.jp@news.osaka-sandai.ac.jp
411013	des.pf@ns2.mana.pf
411030	sousoukitchen1.com@ns1.proceau.net
411038	iseeit.ru@ns1.alynx.net
411039	filter58.ru@ns1.filter58.ru
411046	glosjobs.co.uk@ns1.innerbox.net
411055	vyacheslavromanenko.ws@ns2.sedoparking.com
411071	bigbrotheralbania-live.com@ns312101.ovh.net
411072	sutree.com@ns1.si-eios.com
411084	stw.fr@dns2.images-creations.fr
411088	comune.cremona.it@ns1-isp.aemcom.net
411103	theblogazine.com@ns2.nohup.it
411116	europnic.com@ns1.idnscan.net
411117	cripperz.sg@ns2.cripperz.net
411118	myfamilyannouncements.co.uk@ultra102.uk2.net
411123	ipm.ac.ir@persia.iranet.ir
411126	vasedeti.cz@ns2.web4ce.cz
411142	nibizsoft.com@ns1.nibssolutionslimited.com
411144	icks.ro@ns2.wdp-gazduire.ro
411145	tiuli.com@ns6.interhost.co.il
411149	actualkeywords.com@ns2.dimokru.com
411154	pluck.com@dns1.demandmedia.com
411164	samk.fi@bart.cc.spt.fi
411169	marinoacity.com@b204.psi-japan.net
411202	kantenpp.co.jp@ns.kantenpp.co.jp
411208	simsim.ge@ns.egrisi.ge
411219	c00lstuff.com@ns2.bubble.ro
411235	minecraft-serveur.com@ns367195.ovh.net
411239	twstudy.com@ns.hibox.hinet.net
411251	ndherb.com@ns43.hostinglotus.net
411263	wizbcn.com@dns.xrnet.cn
411267	ezhe.ru@ns1.kurepin.ru
411274	hmsyu.net@ns4.xserver.jp
411283	wis2013.com@ns1.hostingbay.net
411287	music-beats.ru@ns2.pesnik.ru
411289	huangzhiqun.com@ns2.ececshop.com
411304	mit-japan.com@ns4.xserver.jp
411308	pagespeed.de@ns.costablancaweb.com
411311	aadityatours.com@ns1.net4india.com
411349	ural-toys.ru@ns.11z.ru
411352	vikerm.com@dns5.doteasy.com
411360	naked-black-men.net@ns2.myhosting.com
411364	world-nuclear-news.org@heracles.knowall.net
411370	globalwebdirectory.co.uk@ns2.mainnameserver.com
411388	hunianyunshi.info@ns1.sedoparking.com
411389	mercedes-center.ru@ns1.webx.pro
411391	greenparty.org.uk@wagner.greenparty.org.uk
411400	777-online-gambling.net@nsc.dayanadns.com
411442	emergencyfoodwarehouse.com@ns2.serverhost.net
411445	writing.ie@ns.mainnameserver.com
411463	bigoakinc.com@ns2.bigoakhost.net
411468	cookingshopper.com@ns1.cookingshopper.com
411475	maemeda.com@ns2.flnhost.com.br
411484	pioneers.com.ua@ns1.1gb.ua
411486	clickequations.com@ns10.zoneedit.com
411528	pornminded.com@ns2.phatservers.com
411535	g8board.com@name1.autoforums.com
411537	efst.hr@duje.st.carnet.hr
411546	stop-obman.ru@ns2.zoneedit.com
411549	winchain-led.com@ns2.hkurl.com
411573	dicas-l.com.br@ns1.dicas-l.com.br
411574	tourdoi.com@dg0033ns1.dragonhispeed.com
411584	aghed.com@ns2.hannoverit.com
411595	naturalspor.com@ns2.bilgihost.com
411601	gateauauyaourt.com@ns215115.ovh.net
411617	sexyteensfucked.com@ns2.phatservers.com
411618	dericity.jp@ns1.dericity.jp
411619	offlinemobilebreaker.com@ns1.occupyservers.com
411621	playstationbit.com@dns1.vhosting-it.com
411626	a2i.jp@ns1.sixcore.ne.jp
411652	rexart.com@ns2.serverhost.net
411657	syddev.com@ns2.mainnameserver.com
411677	milfs-in-films.com@ns2.bbwtaped.com
411717	unifice.com@ns2.unifice.com
411727	resource.com@ns8.zoneedit.com
411728	fashionndesign.com@ns1.thewebhostserver.com
411736	tes-jeux.com@ns21894.ovh.net
411742	kingsprofit.cc@ns02.zonereg.ru
411745	onlinezakladki.ru@ns01.zonereg.ru
411793	exoticlesbianlovers.com@dns5.tncservers.net
411796	idlerelax.com@ns2.net4india.com
411816	proarticlewriting.com@ns2.smiley-tech.com
411829	bse.co.bw@ns2vbn.vbnservices.net
411831	utm.mx@mixteco.utm.mx
411834	amateurlapdancer.com@ns2.amerinoc.com
411837	exposingevilempire.com@ns26.hostdime.com.br
411873	cook-house.net@ns2.cook-house.net
411878	decorage.com.br@kalel.zazcloud.net
411905	vintage-pinup.com@ns2.pantyhosemania.com
411907	rapidbaz.ir@b.ns.eu.behgar.com
411915	upm.edu.ph@one.upm.edu.ph
411925	cbo.ir@ns2.cbo.ir
411933	nasname.com@ns1.infonavia.se
411941	kueducation.com@nsb.sprovider.net
411947	outdoorsunlimited.net@ns0.outdrs.net
411949	vietub.com@ns1.tmdhosting910.com
411960	pcslabplus.com@ns2.net4india.com
411964	translateclient.com@ns1.translateclient.com
411968	wajyutu.com@ns3.xserver.jp
411970	privatteaser.ru@ns3.hl-web.su
411985	benefitsnow.com@cyclops01.aon.com
411987	useoul.edu@hector.snu.ac.kr
411999	uderzo.it@pipino.tiscali.it
412040	travelling-withme.com@ns2.vidahost.com
412073	sespider.ru@ns2.yarod.ru
412077	czesci24.pl@ns352388.ovh.net
412088	webmetric.org@ns2.lunarbreeze.com
412089	newindiaprice.com@ns14.hostingraja.in
412104	furgediak.hu@ns.netpositive.hu
412115	zx.in.th@dns2.pfw.in.th
412126	morningjournalnews.com@quatro.oweb.com
412133	covenanthouse.org@ns2.covenanthouse.org
412134	unicreditbanca.it@dns3.gruppocredit.it
412135	aimerfeel.jp@ns2.yumemi.st
412137	bridgepublications.com@ns2.bridgepublications.com
412141	gamerdome.net@ns4.vronline.in.th
412151	c-stud.ru@ns1.cool-dns.com
412160	large-icons.com@ns1.iconalbum.com
412167	nudechat.xxx@ns29.webmasters.com
412197	jar7ni.com@ns2.ye-22.com
412209	webedia.fr@dns2.webedia.fr
412213	bolshomuvesu.net@ns2.isifedu.com
412220	momboy-sex.com@NS2.ZORV.com
412223	vip-zona.com@ns1.vip-zona.com
412227	kyrgyztour.com@ns1.doncause.ru
412228	ilcancello.com@sdns1.vhosting-it.com
412244	xn--e1aogju.xn--p1ai@ns1.vocabulary.ru
412261	milannews.pl@ns1.seo-linuxpl.com
412265	amateuradulttubestars.com@dns6.tncservers.net
412289	spclub72.ru@ns1.spclub22.ru
412290	giga-web.com@ns.giga-web.com
412298	onair24.gr@ns3.techlink.gr
412307	balkan-kran.ru@ns2.wurstmedia.ru
412312	mobibar.ru@ns3.majordomo.ru
412319	southlink.ie@ns3.hosting365.ie
412326	amc.edu@AUTH-NS1.TVC-IP.COM
412329	forum-sachsen.com@ns1.kolido.net
412342	localfiles.com@ns2.viviotech.net
412371	16ton.pl@ns11.linuxpl.com
412384	shqp.gov.cn@qpdns2.shqp.gov.cn
412392	pda4x.com@ns2.sedoparking.com
412401	paolobotticelli.com@ns0.ns05.net
412405	fbloghost.com@ns4.panelboxmanager.com
412409	jasawebadsense.com@ns2.rumahweb.com
412426	williamsgrove.com@dns1050.dizinc.com
412446	tekmarshop.com.tr@ns1.webaktueldns.com
412447	calismasaatleri.net@ns2.selami.org
412451	smart60.ru@ns2.tvzal.net
412452	northwooduk.com@dns02.eliteukserve.net
412459	hostlocation.com.br@ns1.hostlocation.com.br
412472	kisalfoldvolan.hu@ns2.different.hu
412473	saninternet.com@ns2.san.psi.br
412476	addbus.com@nsd.dayanadns.com
412490	ovladacehw.cz@ns2.sedoparking.com
412497	webdesignerplace.com@ns19.hostingcare.net
412499	ttisurvey.com@slavedns.integraonline.com
412512	securite-sociale.fr@ns2.sante.gouv.fr
412515	siamhomedb.com@ns2.thairapidweb.com
412525	lozka-hotelowe.pl@ns1.europasaz.pl
412528	kathana.in@ns2.netsourceindia.com
412530	latestbingobonuses.com@ns2.latestcasinobonuses.com
412548	ccc333.com@dns2.idccom.net
412561	audiobooksonline.com@ns2.serverhost.net
412564	paidforumposting.com@ns1.just199.net
412565	163.ca@ns2.tongyong.net
412568	hatuncenter.net@ns2.hatuncenter.net
412585	mijnmaffia.nl@ns2.meinemafia.eu
412596	neau.cn@dns.neau.cn
412603	salud.gob.sv@ns2.salud.gob.sv
412611	buyuru.com@dns06.nplus-net.jp
412616	gotowebdb.com@ns2.jomjaihosting.com
412657	lesbianas.info@ks2.aporjuegos.com
412659	victoriacollege.edu@dns.southplainscollege.edu
412663	trannytasticporntown.com@dns5.tncservers.net
412668	vgrafike.ru@ns2.alynx.net
412669	eshinetv.biz@ns11.webhostingpool.com
412675	3dnchu.com@ns1.minibird.jp
412702	mgvcl.com@ns2.gipl.net
412703	manyangl.es@ns6.tech-hosts-dns.com
412704	floridabuilding.org@dns1.hcs.net
412705	tradingplus.ru@ns1.sedoparking.com
412713	blogroot.ru@ns2.vip5-amedia.ru
412726	cairographics.org@ns2.cairographics.org
412728	nigerianstat.gov.ng@ns2.icecoolcontracts.com
412733	yamadon.net@inet01.pst.co.jp
412751	free-photograph.net@ns1.free-photograph.net
412760	go-metro.com@ns18.zoneedit.com
412766	spearfishing.com.au@dns1.puremediahosting.net
412779	gzt.ru@www1.gorod48.ru
412787	myfirst.fr@ns1.esc-rouen.fr
412796	prifx.com@ns2.froghost.com
412803	lv12.com.ar@ns1.lv12.com.ar
412807	givingbirthwithconfidence.org@ns2.smithbucklin.com
412813	tomclever.at@ns0.xname.org
412814	cofares.es@dns1.cofares.es
412833	xxxbit.com@ns1.xnlog.com
412840	ocre-annuaire.net@dns.ispfr.net
412841	componentace.com@ns1.superb.net
412846	haarproblemen.nl@ns3.proserve.nl
412867	pictureworldbd.com@ns1.xeonbd.com
412887	obltv.ru@ns1.mplik.ru
412899	hirakatapark.co.jp@sv.hirakatapark.co.jp
412908	yankscash.com@dns02.jolokianet.net
412913	ramthamedia.in@ns2.puffin.arvixe.com
412937	perfectblue.co.uk@ns.mainnameserver.com
412939	tattelecom.ru@ns2.tattelecom.ru
412961	myphone.com.ph@ns1.wix.com
412965	kursk.com@ns1.kursk.com
412989	web-max.ca@ns5.linode.com
412994	fotoslajder.pl@ns12.linuxpl.com
413018	tutorialecstrike.com@ns3.wdp-gazduire.ro
413041	pino.to@dns.pino.to
413047	cornwall-online.co.uk@ns1.internet-trading-systems.co.uk
413049	sgi-italia.org@ns2.fattitrovare.org
413056	ylomonya.com@ns1.txt-txt.net
413078	sem-tools.pl@ns1.d025.neteasy.pl
413080	2552.in@ns1.sedoparking.com
413081	wow-classic.ru@ns2.autokrash.ru
413093	sna-news.net@ns1.webacademy-irq.com
413099	kif.ed.jp@ns1.kif.ed.jp
413100	obrs.ru@ns2.cityhost.com.ua
413101	hakkiceylan.com@ns1.turdns.com
413118	poland.travel@dns2.void.pl
413131	pplepop.com@ns5.xserver.jp
413132	thinktutorial.com@ns2.prestancegroup.com
413134	kalyanamitra.org@ns2.xname.org
413138	datacommexpress.com@ns1.stork.arvixe.com
413146	bazarda.ru@ns1.wp-host.com
413149	moinomer.info@ns2.moinomer.info
413157	whatisfiction.org@ns.mainnameserver.com
413168	pspstrana.ru@ns6.pspstrana.org
413174	ccmedical.com.cn@cgsdns1.alibabaonline.com
413179	brittanydanielonline.com@ns1.websitehostserver.net
413181	thelupussite.com@ns1.uklupus.co.uk
413195	guidafinestra.it@dns2.mmm.it
413196	themagazine.ca@ns4.robsoninc.com
413206	mi-pro.co.uk@ns0.regenhosting.co.uk
413250	banksdaily.com@ns29.ruweb.net
413262	younger18.com@ns2.servers.adulteuhost.net
413264	jobsjobs.lk@ns2.wow.lk
413319	hostess.co.jp@ns2.zih.net
413326	pablohermoso.net@ns2.ciberdesign.net
413330	zero1.co.uk@ns.mainnameserver.com
413331	masalanetwork.com@NS2.INDIANMASALA.NET
413338	traidecuchi.com@NS2.TENTEN.VN
413348	bangkokanitamassage.com@ns1.majortutor.com
413349	latronera.com.mx@ns1.viviotech.net
413357	attacat.co.uk@ns2.mainnameserver.com
413366	gayperu.com@ns1.tribalhost.es
413368	mp3-besplatno.net@ns2.aero-hosting.net
413384	aexp-static.com@gw4.aexp.com
413395	fjtcm.edu.cn@ZYXY-TSG.fjtcm.edu.cn
413400	goavm.com@dns1.appliedi.net
413401	gamergamut.com@ns1.gamergamut.com
413403	puzzlersworld.com@ns2.myhosting.com
413406	naxos-news.gr@ns1.giganetwork.com
413421	javanchat.org@ns2.hostbehost.com
413427	ll.la@ns2.xau.jp
413456	envirocivil.com@ns12.pakservers.net
413489	hairybig.net@ns2.maturespoilues.com
413507	mysexy.com@ns1.flexhoster.net
413508	ifi.no@dns2.powertech.no
413510	xjtalk.com@ns1.muckleroy.com
413515	jeemains.com@jns7.dailyrazor.com
413528	tasikmalayakota.go.id@ns.tasikmalayakota.go.id
413532	godsilaindy.com@ns1.lnwshop.com
413544	aestore.com.tw@dns2.aestore.com.tw
413547	kyoyu.biz@ns2.xserver.jp
413548	voguestock.net@NS1.NET4INDIA.COM
413550	emrahkaraalan.com.tr@ns2.turhost.com
413562	vhatu.ru@ns1.vhatu.ru
413577	facegod9.com@ns2.ezydomain.com
413584	agah.ru@ns1.gamma.ru
413593	taiwangun.biz@dns.netarch.eu
413601	virtualleads-8.com.br@ns1.virtualleads-8.com.br
413612	airlinks.de@ns2.sedoparking.com
413619	warwick.de@dns2002.t-dns.de
413631	olabolivariana.org.ve@ns2.olabolivariana.org.ve
413633	bisk.nl@nszero2.axc.nl
413649	anidescoala.ro@ns.anidescoala.ro
413659	rpa-radiyoyacu.org@dns4.all2all.org
413677	trespass.com.ru@ns1.blanked.ru
413687	sporbucks.com@ns2.webservis.com.tr
413693	bermuda-attractions.com@ns2.net4india.com
413699	rabotaizdoma.net@ns2.kapitaluspeha.ru
413702	boarding.no@ns1.itl.no
413714	uitdehradun.com@ns2.rediffmailpro.com
413721	reface.me@ns3.mess.be
413738	ifxts.com@ns114.hosting24.com
413743	wasterecyclingnews.com@dns1.publicus.com
413750	keiba0.com@ns1.tsukaeru.net
413778	trannytubefrenzy.com@dns6.tncservers.net
413802	lannacorner.net@teal.cat.net.th
413806	clicrapido.com.br@zeus.clicrapido.com.br
413815	bestescort4u.com@ns2.bestescort4u.com
413827	free-counters.co.uk@ns2.free-counters.co.uk
413832	aryarup.in@sk.s5.cm.ns1.56.ztomy.com
413835	sladur.com@thalos.cb4.net
413840	dzzj588.com@ns4.gzidc.com
413841	fragrantica.es@ns1.fragrantica.org
413847	sitv.com.cn@dns1.odb.sh.cn
413848	emiliaromagnaturismo.it@arcel0.regione.emilia-romagna.it
413866	memo8.com@ns1.memo8.com
413871	peacetv.tv@ns.mainnameserver.com
413874	healthigg.com@ns5.levelhosting.ca
413881	dropshopping.ru@ns2.rsnx.ru
413912	alternativewireless.com@ns4.linode.com
413914	citylab.pt@ns2.biizi.com
413924	mountainbike.fi@ns2.webhotelli.fi
413938	worlds-forum.com@ns1.dedicated-forum.com
413939	engmaster.ru@ns3.majordomo.ru
413946	mirintima.kz@ns1.aportu.com
413948	ucrf.gov.ua@mail.ucrf.gov.ua
413961	solobici.es@ns1.herrero.eu
413975	turkishnews.com@ns2.secure.net
413992	likexz.com@ns1.likexz.com
414006	sax-p.com@ns2.xssl.net
414019	growposition.com@ns2.growposition.com
414042	school-survival.net@ns10.zoneedit.com
414046	woobi.co.kr@ns2.woobi.co.kr
414059	demandmedia.net@dns2.demandmedia.com
414061	inaba-denko.com@ns2.secure.net
414071	ban1gun.com@ns1-127.psychodev.net
414081	stayrockbrazil.com.br@dns4.sitesradios.com.br
414123	besporno.org@ns1.pritoc.org
414127	customdynamics.com@ns.serverhost.net
414131	waterair.fr@ns2.piscineswaterair.fr
414134	corpoforestale.it@ns1.aconet.it
414135	anthonysonunion.com@dns1.doteasy.com
414147	nagoyaaqua.jp@ns2.secure.net
414152	neatchat.com@ns2.neatchat.com
414163	socialbookmarking-security.asia@ns2.runhosting.com
414174	xn--twtter-q9a.com@ns2.ni.net.tr
414179	elitemodellook.com@ns3.waw.com
414181	sakurausa.com@dns3.doteasy.com
414184	derbyhotels.com@ns2.derbyhotels.com
414190	kerekparosklub.hu@ns1.deja.hu
414201	roots-realty.in@NS1.NET4INDIA.COM
414204	mdv.de@ns.adconsys.de
414207	ladymr.com@ns1.unixidc.com
414214	nipost.gov.ng@ns1.servdns.com
414217	kozbeszerzes.hu@ns.webhungary.hu
414218	rakiyata.com@ns22.bgdns.net
414229	drfakhar.ir@ns588.dns.parsdev.net
414237	hc-c.jp@sv.hc-c.jp
414245	gosopi.com@ns2.sedoparking.com
414250	messaggiamo.com@ns10.serverclienti.com
414252	allstores-clothing.com@ultra104.uk2.net
414258	zebramovies.com@ns2.phatservers.com
414262	khk.be@ns.khk.be
414265	breadfish.de@ns1.ntdns.de
414268	auditestdrive.in@ns2.rediffmailpro.com
414273	profizoo.cz@dns4.jware.cz
414275	camperteam.pl@dns.unlink.pl
414276	categorydirectory.com@ns2.categorydirectory.com
414287	swarnaprashana.com@ns2.ih-nameserver.com
414308	onlinetrah.net@ns.ua-hosting.com.ua
414317	hentaiunited.com@ns2.amerinoc.com
414325	ceuma.br@ns1.ceuma.br
414329	chanakyaiasacademy.com@ns.quadrantinfosolutions.com
414339	ooj.pl@ns2.ibea.pl
414340	liderbus.ru@ns.uw.ru
414354	shpon.eu@ns363399.ovh.net
414360	jpaa.or.jp@ns2.secure.net
414388	yyuu.jp@ns.yaboo.jp
414402	jimsindia.org@ns.r4h.com
414407	atlant.by@ns.jukola.com.by
414421	trueboxshot.com@ns1.utshealth.com
414436	mybidmonster.co.za@ns2.mybidmonster.com
414458	pymovie.net@ns2.sexypy.com
414467	dvdvideotoday.com@ns1.sedoparking.com
414468	nspeaks.com@ns2640.dizinc.com
414475	buffalo.com@ns.buffnews.com
414477	oemtop.com@ns1.sedoparking.com
414491	iphotos.com@flump.designheaven.com
414506	pantyhose-models.com@dns2.parkpage.foundationapi.com
414508	big-presents.org@ns1.databunker.com.ua
414525	chat-rooms.co.in@ns8.zoneedit.com
414526	colourlock.pl@ns2.colourlock.pl
414537	urlopek.info@dns10.linuxpl.com
414538	shriramfortune.in@ns2.net4india.com
414550	sentimente.ro@ns2.machteamsoft.ro
414556	affiliatevista.com@ns2.e-merchant.com
414572	okna-sibstroy.ru@ns3.majordomo.ru
414577	porntracker.ru@ns4.tonet.ru
414582	popkus.ru@ns4.yesparking.ru
414625	indianmba.com@ns1.dynamicweb.net
414634	agf.az@ns2.provayder.az
414637	befree.ru@ns3.it-depo.com
